PS1_mean,PS1_std,PS1_max,PS1_min,PS2_mean,PS2_std,PS2_max,PS2_min,PS3_mean,PS3_std,PS3_max,PS3_min,PS4_mean,PS4_std,PS4_max,PS4_min,PS5_mean,PS5_std,PS5_max,PS5_min,PS6_mean,PS6_std,PS6_max,PS6_min,TS1_mean,TS1_std,TS1_max,TS1_min,TS2_mean,TS2_std,TS2_max,TS2_min,TS3_mean,TS3_std,TS3_max,TS3_min,TS4_mean,TS4_std,TS4_max,TS4_min,FS1_mean,FS1_std,FS1_max,FS1_min,FS2_mean,FS2_std,FS2_max,FS2_min,EPS1_mean,EPS1_std,EPS1_max,EPS1_min,VS1_mean,VS1_std,VS1_max,VS1_min,CE_mean,CE_std,CE_max,CE_min,SE_mean,SE_std,SE_max,SE_min,CP_mean,CP_std,CP_max,CP_min,cooler_condition,valve_condition,pump_leakage,accumulator_pressure,stable_flag
166.57684166666778,21.401757969435643,189.95,140.51,116.60345750000043,53.68409856840962,165.74,0.0,1.3038464999999868,0.9686578996867484,10.453,0.0,0.02654916666666667,0.1696568531593532,2.671,0.0,8.401301833333305,0.021436137275694905,8.455,8.351,8.35669116666659,0.0209204062868152,8.406,8.309,57.182383333333355,0.22906331680857245,57.445,56.609,60.782699999999984,0.16755988557598483,61.059,60.488,58.71899999999999,0.07703796114661354,58.879,58.598,52.52781666666667,0.032493280487451155,52.582,52.469,4.337419999999996,3.6635599448326626,20.479,0.0,8.90945333333333,0.023458509294484627,8.994,8.838,2520.6795666666635,285.07040514896374,2823.8,2175.0,0.6884499999999999,0.05436518857516783,0.772,0.615,18.68153333333333,0.225585976444374,19.133,18.252,39.89438333333335,30.396618268692304,92.83,0.0,1.4842000000000004,0.0220075487819482,1.533,1.443,3,100,1,90,0
172.82118333333398,21.33762169775103,189.84,140.62,123.14784316666696,56.67186156316595,165.69,0.0,1.118186666666652,0.9461010980352479,10.914,0.0,1.9999999999999998e-05,0.0010705719751885527,0.062,0.0,8.401241666666646,0.02164848047030855,8.453,8.351,8.35635033333324,0.021131249091576546,8.405,8.309,57.11715,0.20857058513378798,57.379,56.594,60.68896666666669,0.18654212653379798,61.02,60.41,58.72935,0.07291318845618736,58.871,58.602,52.51111666666669,0.0208001724786417,52.574,52.461,3.312773333333334,3.554332397221564,20.479,0.0,8.908443333333338,0.023612059160208695,8.978,8.842,2604.7613666667203,284.9003730977425,2825.6,2173.8,0.7227500000000003,0.04494351445453974,0.779,0.625,18.78596666666667,0.20564861974314333,19.232,18.299,30.988249999999997,29.866958001418134,92.555,0.0,1.4944833333333334,0.01991974717920925,1.54,1.45,3,100,1,90,0
172.83359333333493,21.31478057123162,189.84,140.63,123.12109249999999,56.69737668003087,165.88,0.0,1.1185941666666483,0.9386498346302071,10.625,0.0,0.0,0.0,0.0,0.0,8.400868166666644,0.02173982267530901,8.453,8.352,8.356212499999947,0.021197261562120567,8.406,8.307,57.14190000000003,0.19530330171560578,57.371,56.594,60.65791666666667,0.18750776631750085,60.977,60.379,58.758566666666674,0.08517646023715122,58.883,58.629,52.51715000000001,0.02458111787393389,52.594,52.473,3.3203683333333376,3.5498495026996495,20.479,0.0,8.91234166666668,0.02597928281885125,8.984,8.837,2603.9770666667087,284.4357488723995,2827.8,2173.8,0.7185666666666669,0.05467294644928447,0.786,0.605,18.87683333333334,0.25291126377572176,19.271,18.436,31.08791666666667,29.868473285668067,94.156,0.0,1.5005166666666676,0.02560024607049813,1.547,1.456,3,100,1,90,0
156.01130166666724,15.220885251751255,190.18,141.09,105.37499199999988,45.383928240388606,165.94,0.0,1.7323570000000015,0.8542993207531225,10.594,0.0,0.0,0.0,0.0,0.0,8.402003499999962,0.021254759040749187,8.455,8.349,8.357452999999953,0.02076535554712478,8.411,8.305,57.25726666666667,0.2867946685712689,57.539,56.586,61.07798333333331,0.2723793772319101,61.402,60.574,58.72920000000002,0.08887046372127144,58.883,58.598,52.52358333333333,0.029789824031356774,52.578,52.477,6.56238833333333,2.9679122346499485,19.879,0.0,8.912255000000002,0.025341671390184176,8.985,8.839,2363.072766666698,200.2452888691765,2817.4,2164.0,0.7061333333333334,0.20774336079596445,1.385,0.559,18.770383333333335,0.2612596015049611,19.28,18.307,60.054999999999986,24.125884385651652,80.754,0.0,1.4894833333333328,0.023817449568641923,1.541,1.445,3,100,0,90,1
156.30558333333389,15.407250540614136,190.28,141.02,104.82788216666656,46.01571845542653,165.94,0.0,1.7151613333333273,0.8636364954680142,10.898,0.0,0.0,0.0,0.0,0.0,8.404557666666632,0.021367766334564987,8.453,8.355,8.360313166666606,0.02096358760580938,8.411,8.305,57.190000000000005,0.2781899119641907,57.527,56.598,61.301500000000004,0.1803130516911339,61.504,60.922,58.713066666666684,0.07360887627634717,58.883,58.609,52.491116666666656,0.015533552167416918,52.555,52.469,6.5206483333333365,3.0137776307058193,20.479,0.0,8.916530000000002,0.023903096662359118,8.985,8.831,2368.343400000029,203.23206970227088,2821.0,2165.8,0.6952166666666668,0.18776536852097944,1.268,0.574,18.816466666666667,0.18707856291025174,19.254,18.484,58.98466666666669,24.703053295580567,80.637,0.0,1.4953999999999996,0.018685805362196654,1.544,1.459,3,73,0,90,0
156.3565966666665,15.396208837191683,190.33,141.01,104.87062333333309,46.03179243578571,165.96,0.0,1.7098319999999942,0.8581361918308478,10.312,0.0,0.0,0.0,0.0,0.0,8.40762033333334,0.0213891585288587,8.458,8.359,8.363640166666583,0.020941198045992655,8.415,8.311,57.13361666666669,0.2613453518581365,57.461,56.602,61.39051666666666,0.1670708255036266,61.613,61.074,58.66021666666669,0.09152180284216578,58.871,58.52,52.493566666666645,0.019342906260406693,52.555,52.461,6.518808333333329,3.0088917801251633,20.249,0.0,8.919238333333336,0.02397630014904199,8.996,8.849,2368.897133333365,202.36680595511393,2817.4,2166.6,0.6628333333333333,0.1257364969556042,1.139,0.571,18.659200000000002,0.21379411924496136,19.238,18.298,58.95543333333337,24.705079840201588,80.617,0.0,1.482766666666666,0.02088172233518144,1.538,1.447,3,73,0,90,0
156.33397333333338,15.397259331185227,190.23,141.07,104.89246549999972,45.98082075249753,166.04,0.0,1.7264651666666648,0.8715710591446361,11.219,0.0,0.0,0.0,0.0,0.0,8.412654000000039,0.021492547675902314,8.464,8.358,8.368260333333275,0.020856015649855585,8.418,8.316,57.08873333333336,0.2279241523161589,57.289,56.602,61.41081666666666,0.14799513181029997,61.602,61.141,58.56766666666667,0.08117707505277776,58.703,58.437,52.48123333333333,0.023422694099314387,52.504,52.383,6.521286666666664,2.9997404052106464,20.214,0.0,8.932123333333331,0.02347480705990414,9.005,8.854,2370.064633333378,202.37399571475402,2819.8,2166.0,0.6532833333333332,0.11808903444645984,1.016,0.567,18.44035,0.2454809754788215,18.88,18.035,58.95346666666668,24.61958808840916,80.349,0.0,1.466416666666667,0.021489683505699707,1.506,1.423,3,73,0,90,0
156.36503500000006,15.39957521984311,190.6,141.07,104.88860166666649,46.000045592463614,166.08,0.0,1.7173033333333252,0.8646473413053098,11.109,0.0,0.0,0.0,0.0,0.0,8.414526333333312,0.021477108377361373,8.469,8.365,8.370555666666649,0.02077464397274355,8.42,8.321,57.01428333333334,0.22878671080189036,57.293,56.465,61.393899999999995,0.13843210414360932,61.586,61.145,58.52105000000002,0.08759448651482953,58.637,58.367,52.387366666666665,0.035238156643272456,52.422,52.297,6.530381666666669,2.9939556236621128,20.366,0.0,8.934431666666654,0.022317753787341802,9.012,8.849,2369.7106333333627,202.71730201857264,2821.4,2166.0,0.6477500000000003,0.10271230596481695,0.992,0.57,18.63673333333333,0.20987008626134557,18.908,18.19,59.10821666666664,24.448588962848024,80.261,0.0,1.4776999999999998,0.02048174052455638,1.508,1.436,3,73,0,90,0
156.39742500000006,15.391600946056698,190.25,141.08,104.93065133333296,46.01663408830844,165.93,0.0,1.7164950000000008,0.8603894904756034,10.5,0.0,0.0,0.0,0.0,0.0,8.419352999999994,0.02150709534529691,8.472,8.366,8.375636166666661,0.02074879620756089,8.431,8.328,56.96403333333334,0.24833171955642858,57.281,56.441,61.36648333333334,0.1360584983444673,61.547,61.078,58.440249999999985,0.09448264570270572,58.629,58.277,52.318916666666645,0.012490391787516741,52.34,52.285,6.529776666666671,2.9953596426980313,20.232,0.0,8.942378333333336,0.023642337675735682,9.024,8.88,2370.2948000000542,202.52143888609845,2819.8,2168.0,0.6416666666666668,0.08775923664104657,0.941,0.573,18.633266666666668,0.23996015676807297,19.124,18.251,59.15304999999999,24.518526545869527,80.37,0.0,1.474583333333333,0.02374817863964656,1.525,1.436,3,73,0,90,0
156.39872666666656,15.396224941059332,190.27,141.06,104.93318499999982,46.02358357072542,165.84,0.0,1.7170201666666671,0.8636262338565649,10.992,0.0,0.0,0.0,0.0,0.0,8.423069666666699,0.021412789740782694,8.476,8.376,8.379364166666663,0.020852058668086742,8.432,8.329,56.895733333333354,0.22877973024669698,57.195,56.414,61.33074999999998,0.12670192231629349,61.504,61.109,58.336633333333346,0.08405828620799967,58.477,58.207,52.28903333333333,0.04006899416987305,52.344,52.219,6.533794999999996,2.99670484357527,20.141,0.0,8.950273333333334,0.022095904686058522,9.023,8.878,2370.572966666721,202.58423490300794,2817.8,2168.0,0.6456833333333333,0.0911226574489845,0.959,0.571,18.465366666666675,0.18823074251933075,18.922,17.982,59.156150000000025,24.595843864033174,80.288,0.0,1.458616666666667,0.0173675048866756,1.504,1.415,3,73,0,90,0
156.42144333333331,15.392243629312592,190.42,141.12,104.92396149999983,46.046110817200706,165.95,0.0,1.7130829999999926,0.8654012809137184,10.969,0.0,0.0,0.0,0.0,0.0,8.423858666666703,0.02159077083199524,8.474,8.375,8.379709999999992,0.020859931834165166,8.427,8.332,56.82871666666667,0.21922298002661897,57.121,56.367,61.289633333333335,0.12949458030235758,61.43,61.043,58.30399999999999,0.05483843758977923,58.461,58.191,52.13531666666666,0.07572373777935675,52.258,51.895,6.529946666666677,3.0165799644008993,20.466,0.0,8.950693333333339,0.021764699073618426,9.023,8.893,2370.0799000000156,202.7686826881898,2819.4,2166.0,0.6623833333333337,0.12810444516119066,1.141,0.569,18.839683333333333,0.2821825645172184,19.576,18.485,59.05141666666667,24.74249665361106,80.795,0.0,1.487316666666666,0.025620100468628098,1.548,1.453,3,73,0,90,0
156.40934333333308,15.40293392607545,190.44,141.07,104.91106566666656,46.04513151088047,165.85,0.0,1.7158694999999964,0.8627176846669048,10.406,0.0,0.0,0.0,0.0,0.0,8.42867683333336,0.02174094082731697,8.481,8.382,8.383635000000023,0.02081204695722529,8.432,8.336,56.75056666666665,0.209510031042298,57.039,56.27,61.23813333333332,0.13293383937025785,61.422,60.988,58.25979999999997,0.06936266763192608,58.398,58.129,52.15993333333332,0.02424791912558509,52.25,52.117,6.52616833333334,3.010688950488168,20.375,0.0,8.959686666666668,0.022188338366989906,9.031,8.889,2371.296266666699,202.4142187332375,2821.4,2168.0,0.6503499999999999,0.1000155623483886,0.975,0.565,18.615666666666666,0.23187165259435247,19.002,18.014,59.02223333333335,24.744406204619438,80.606,0.0,1.4719666666666669,0.020206532478440203,1.51,1.417,3,73,0,90,0
156.44402333333304,15.384891745750183,190.33,141.08,104.94113749999968,46.0531241257985,166.02,0.0,1.7209374999999951,0.8633477944390803,10.586,0.0,0.0,0.0,0.0,0.0,8.430778333333338,0.02176262390404146,8.483,8.38,8.3846358333334,0.02072070881834248,8.433,8.339,56.66025,0.22403167338116756,56.941,56.176,61.16416666666666,0.13286824959866217,61.344,60.906,58.17438333333334,0.06516474342242701,58.305,58.035,52.11648333333334,0.03208964755533996,52.172,52.062,6.530064999999996,2.9958165874796205,20.281,0.0,8.961921666666674,0.023271042798804622,9.036,8.873,2372.0398000000105,202.38340113788297,2821.0,2168.0,0.6445666666666667,0.10153806444419475,0.997,0.56,18.572766666666666,0.16622247361431966,18.929,18.099,59.11493333333331,24.536257301560106,80.569,0.0,1.4640833333333325,0.016622724558609903,1.508,1.42,3,73,0,90,0
173.49928833333232,21.119346628400518,190.34,141.07,122.91338033333346,57.41857740771022,166.27,0.0,1.1398223333333268,0.981982747873259,10.211,0.0,0.0,0.0,0.0,0.0,8.428597666666652,0.02190066363682865,8.483,8.38,8.382313499999984,0.021319528719012368,8.436,8.331,56.549399999999984,0.18771852350739582,56.785,56.094,60.826466666666654,0.183672005623387,61.219,60.57,58.15781666666664,0.06425307264740622,58.27,58.031,52.08163333333332,0.01655086322360051,52.133,52.047,3.3618383333333335,3.654022805525813,20.479,0.0,8.959006666666669,0.022439827658230986,9.017,8.884,2602.245366666701,282.540588256865,2819.6,2169.8,0.72685,0.08571787088950884,1.001,0.601,18.644666666666676,0.18351517432909872,18.997,18.231,30.832716666666666,30.286251391663505,94.756,0.0,1.4659333333333335,0.01609596924663754,1.498,1.436,3,73,0,90,0
156.2774700000002,15.324332920630948,190.33,141.1,105.14545933333301,45.77087790864914,165.8,0.0,1.717812499999986,0.8581878856549665,10.703,0.0,0.0,0.0,0.0,0.0,8.428484333333332,0.021470062454944042,8.479,8.381,8.380997999999995,0.020689014844175853,8.435,8.335,56.719300000000004,0.2640384088649458,57.035,56.133,60.95716666666669,0.20496648478960092,61.168,60.574,58.16998333333334,0.06298439184289413,58.262,58.027,52.074233333333346,0.015435339889816062,52.105,52.039,6.566295000000002,3.0046859187651744,19.503,0.0,8.964814999999998,0.022158876355437375,9.025,8.895,2369.0580000000377,201.43528369740127,2817.6,2166.0,0.6753166666666669,0.14463823856953317,1.129,0.572,18.68761666666667,0.16408834863631247,19.003,18.337,59.826649999999994,24.130065346392797,80.258,0.0,1.473883333333333,0.01615611514248322,1.5,1.44,3,80,0,90,0
156.30785333333324,15.305652507867759,190.27,141.05,105.16524283333334,45.79000705514103,165.63,0.0,1.716511166666662,0.8562512779068299,10.375,0.0,0.0,0.0,0.0,0.0,8.43329000000004,0.021727100845530672,8.483,8.387,8.385155000000067,0.020849326705452146,8.433,8.339,56.62498333333334,0.241874704338569,56.875,56.09,61.0309166666667,0.14605829944292126,61.172,60.746,58.12771666666666,0.0864676076640348,58.27,58.027,52.07171666666663,0.014724695808969108,52.102,52.0,6.5593349999999955,3.0010068609953606,19.338,0.0,8.971303333333337,0.02228105468521109,9.028,8.916,2370.2828000000036,201.18321863102082,2819.4,2168.0,0.6603166666666669,0.1280433575490325,1.057,0.573,18.594849999999994,0.25338480316423134,19.222,18.29,59.75676666666668,24.1154210696882,80.298,0.0,1.4627333333333328,0.020764104184839535,1.516,1.435,3,80,0,90,0
156.33671333333356,15.311977713805383,190.25,141.06,105.17750149999966,45.815990800212,165.98,0.0,1.7184229999999967,0.8586060634150025,10.773,0.0,0.0,0.0,0.0,0.0,8.435774500000015,0.021963281039855204,8.488,8.385,8.388396166666698,0.02103833771747511,8.441,8.341,56.5799,0.2364015328752393,56.867,56.023,61.03820000000001,0.13500079095813475,61.184,60.766,58.06866666666665,0.06807290873728651,58.211,57.949,52.012916666666655,0.0410701308704698,52.094,51.953,6.565311666666665,3.027166012622561,20.479,0.0,8.975120000000008,0.021889895977593197,9.064,8.913,2372.5397666666913,201.46897737224592,2821.4,2170.0,0.6518166666666669,0.1264327370804323,1.026,0.56,18.61543333333333,0.1911410311401265,19.054,18.093,59.90366666666668,24.113216372338407,80.452,0.0,1.4654166666666666,0.017185223911952836,1.504,1.429,3,80,0,90,0
156.39523833333268,15.325926689154524,190.33,141.15,105.22450333333293,45.79628394037114,166.12,0.0,1.717195499999999,0.8572415397400991,10.453,0.0,0.0,0.0,0.0,0.0,8.438592666666695,0.02203140130199291,8.488,8.386,8.391245333333366,0.021174753991250517,8.441,8.34,56.533533333333324,0.23072710909222735,56.863,56.023,61.03248333333335,0.13703228515624058,61.18,60.75,58.02635000000001,0.08997604671828406,58.211,57.859,51.946999999999996,0.04155127524608911,51.996,51.867,6.5540899999999915,2.991152341900042,19.433,0.0,8.980423333333336,0.021035405138427526,9.051,8.926,2372.7662000000287,201.6268749539037,2821.6,2170.0,0.6427833333333334,0.09635722584088552,0.994,0.568,18.69998333333334,0.290343717503557,19.29,18.136,59.643399999999964,24.107488336016814,80.701,0.0,1.4723499999999998,0.02496562042869816,1.522,1.42,3,80,0,90,0
156.39796666666624,15.337612343221863,190.34,141.19,105.21481949999959,45.802842770493626,166.06,0.0,1.718689999999993,0.86059888932537,10.703,0.0,0.0,0.0,0.0,0.0,8.443947333333345,0.02183474338965412,8.495,8.384,8.395314000000047,0.02087445874359316,8.448,8.344,56.47886666666663,0.22242252253554198,56.773,56.004,61.02331666666669,0.13611080875480447,61.172,60.75,57.97871666666668,0.06706058269514516,58.094,57.867,51.79555,0.10571538781246077,51.914,51.562,6.559623333333333,2.998902056981502,19.516,0.0,8.98694666666666,0.02192749828085695,9.039,8.92,2373.342300000005,201.53306565789228,2821.6,2171.8,0.6537666666666666,0.12354047805279907,1.124,0.568,19.05286666666667,0.25636940156051624,19.658,18.559,59.730350000000016,24.114012608766764,80.073,0.0,1.4980166666666668,0.020889127548021545,1.551,1.466,3,80,0,90,0
156.41132500000003,15.335797952639615,190.39,141.13,105.22480016666695,45.84777209474405,166.0,0.0,1.7146766666666593,0.8601520600354591,11.031,0.0,0.0,0.0,0.0,0.0,8.446794000000006,0.022077434924725105,8.493,8.396,8.398088500000013,0.0211347371390244,8.446,8.345,56.44831666666663,0.22640952034743347,56.773,55.945,60.97403333333331,0.14445795431533576,61.18,60.68,57.92038333333331,0.07272564923393349,58.043,57.805,51.78383333333332,0.0858082542484995,51.914,51.574,6.561693333333332,2.995958767102638,19.606,0.0,8.994774999999999,0.02157344194441117,9.076,8.936,2374.532900000017,200.91947321429492,2823.4,2170.0,0.6371166666666668,0.08042073509219103,0.899,0.578,18.97069999999999,0.26962034198769047,19.597,18.638,59.70946666666665,24.12529293997376,80.089,0.0,1.4868999999999999,0.021902480317712778,1.537,1.459,3,80,0,90,0
156.41005000000035,15.33860073723361,190.35,141.13,105.26779849999984,45.83091827605356,165.88,0.0,1.7185558333333213,0.8602075443669768,10.422,0.0,0.0,0.0,0.0,0.0,8.449396333333373,0.02200650587755933,8.5,8.397,8.39950233333335,0.021027973999032293,8.45,8.352,56.368283333333316,0.20177904442325403,56.609,55.941,60.91263333333335,0.13070032571207663,61.09,60.652,57.906516666666654,0.08486070174447567,58.047,57.801,51.61321666666667,0.17543100354740557,51.816,51.246,6.565743333333336,3.010163860695281,19.819,0.0,8.99545166666668,0.02179271747121472,9.063,8.931,2375.368100000028,201.65136422674342,2827.4,2172.0,0.6529500000000004,0.1299409807357797,1.164,0.562,19.41808333333334,0.5616182819609492,20.552,18.675,59.73451666666667,24.092133349678697,80.521,0.0,1.5263499999999999,0.045647442239963976,1.608,1.466,3,80,0,90,0
156.41714833333253,15.341504106270055,190.39,141.12,105.25876149999985,45.86464398199908,166.12,0.0,1.7092998333333314,0.8545660228723543,10.477,0.0,0.0,0.0,0.0,0.0,8.4524055,0.021886371070214142,8.502,8.396,8.402243499999994,0.02109416273996866,8.454,8.348,56.35038333333332,0.23292401406399388,56.613,55.844,60.86813333333332,0.150710910457981,61.07,60.574,57.83428333333335,0.058521353966364084,57.961,57.762,51.649000000000015,0.12279167972696525,51.828,51.402,6.571814999999997,3.015480465559672,19.66,0.0,9.003110000000001,0.021709907880204007,9.065,8.917,2374.957566666743,201.71709892176514,2825.0,2172.0,0.6324000000000001,0.0748198287866326,0.89,0.558,19.141633333333335,0.3914315736321716,19.889,18.437,59.826849999999986,24.12439115158651,80.483,0.0,1.5017666666666674,0.03205258743973597,1.562,1.45,3,80,0,90,0
156.40498166666598,15.328573765855673,190.36,141.07,105.26377449999981,45.85860137939645,165.85,0.0,1.7161049999999836,0.8573243595539517,10.641,0.0,0.0,0.0,0.0,0.0,8.457128000000003,0.02190614668406485,8.506,8.395,8.406359666666674,0.021059175863193186,8.456,8.356,56.32433333333331,0.22764376471983422,56.625,55.844,60.833199999999984,0.14326836262348178,61.016,60.57,57.771583333333325,0.0510338178561201,57.871,57.691,51.724816666666676,0.024947736330628856,51.75,51.656,6.567868333333335,3.0183040541451995,19.603,0.0,9.009669999999998,0.02121181278602672,9.069,8.938,2375.746700000009,202.23141116813105,2827.0,2171.8,0.6378833333333332,0.0931497958305698,0.921,0.562,18.724783333333335,0.15386832271284223,19.126,18.421,59.79686666666665,24.10001848685321,80.668,0.0,1.4675999999999998,0.013676901225008687,1.496,1.442,3,80,0,90,0
156.39376499999983,15.3470175126154,190.36,141.18,105.24125016666679,45.85283037466485,166.11,0.0,1.7161374999999952,0.8606750870845402,10.953,0.0,0.0,0.0,0.0,0.0,8.458730833333355,0.022279761681901322,8.511,8.408,8.407398499999971,0.02145541315244843,8.46,8.351,56.26596666666663,0.23754143022522678,56.609,55.75,60.80015000000001,0.1452007173022387,60.988,60.559,57.74706666666666,0.08972157812879224,57.883,57.609,51.69376666666666,0.025804589439829797,51.75,51.641,6.5676450000000015,3.0091266480961103,19.656,0.0,9.01235166666667,0.02267505812540599,9.071,8.942,2376.6379333333443,201.59964442056952,2823.8,2174.0,0.6240333333333333,0.08255208251572829,0.893,0.552,18.71078333333334,0.25689601481801666,19.07,18.222,59.742166666666655,24.09742444368712,80.575,0.0,1.4684000000000001,0.025310411872439844,1.511,1.423,3,80,0,90,0
156.32749166666656,15.25713836985175,190.39,141.1,105.4813445000001,45.62326892105542,166.08,0.0,1.7188341666666598,0.8546779735114817,10.516,0.0,0.0,0.0,0.0,0.0,8.46154883333335,0.02204873329117802,8.512,8.417,8.410603333333349,0.021204840558217003,8.462,8.363,56.239116666666646,0.23654612849073411,56.52,55.703,60.769383333333366,0.15298101041639947,60.934,60.488,57.6719833333333,0.0682878979442897,57.797,57.59,51.648849999999996,0.044898312602773424,51.734,51.562,6.569174999999999,2.974581144635052,19.381,0.0,9.016873333333342,0.021395331794417435,9.087,8.955,2376.574433333354,200.68298114895865,2823.8,2174.0,0.6262999999999999,0.07901089819701017,0.844,0.551,18.653699999999997,0.15895989260699417,18.966,18.348,59.94653333333334,24.062790687632972,80.336,0.0,1.4630666666666663,0.015542033401710582,1.499,1.441,3,90,0,90,0
156.34023000000008,15.278185410534402,190.42,141.12,105.44525866666649,45.653993203073824,165.69,0.0,1.7203638333333227,0.8538614325616816,10.258,0.0,0.0,0.0,0.0,0.0,8.46155433333338,0.021882211643706434,8.51,8.41,8.41061083333334,0.021025438421485933,8.46,8.361,56.17798333333331,0.2427632236735239,56.449,55.684,60.7293,0.15025010787102366,60.937,60.477,57.670133333333304,0.06590529071806667,57.773,57.586,51.41221666666667,0.1669768167879386,51.656,51.168,6.579148333333335,2.9928395586862453,19.489,0.0,9.016495000000008,0.022019189726092417,9.074,8.947,2376.7427000000357,201.1372899579072,2825.4,2176.0,0.6291000000000001,0.08964973271723227,0.934,0.557,19.401683333333335,0.4721662480728677,20.032,18.501,60.0534833333333,24.083532150210566,80.247,0.0,1.5188666666666666,0.038757160810930065,1.572,1.444,3,90,0,90,0
156.34174333333294,15.273045943191896,190.35,141.2,105.4587439999995,45.63842245072027,165.98,0.0,1.7192209999999966,0.859198367936598,10.789,0.0,0.0,0.0,0.0,0.0,8.466316500000051,0.022060298514414604,8.52,8.412,8.414941833333335,0.0213296181105134,8.467,8.366,56.14783333333331,0.2508011682363151,56.43,55.602,60.68798333333333,0.16000058174329315,60.922,60.41,57.59836666666665,0.06611570921989472,57.703,57.5,51.474883333333345,0.0756773014503172,51.641,51.301,6.57837666666666,2.994413646542492,19.549,0.0,9.023245000000008,0.021442433122908024,9.093,8.951,2376.4328666667147,200.96298918030854,2823.8,2175.8,0.6459833333333337,0.10695230865990514,1.101,0.566,19.0202,0.3267277828220255,19.698,18.468,60.02230000000002,24.062204012566536,80.133,0.0,1.4882999999999995,0.027171333348442846,1.547,1.442,3,90,0,90,0
156.34028833333196,15.261147183914035,190.31,141.17,105.47390449999989,45.622085183195615,166.04,0.0,1.7267651666666577,0.8558276044282254,10.648,0.0,0.0,0.0,0.0,0.0,8.466070833333363,0.02213046412103908,8.519,8.418,8.415692333333343,0.02147016152388087,8.469,8.364,56.0721,0.23997483625142457,56.402,55.504,60.63849999999999,0.14213511118125796,60.852,60.383,57.60169999999998,0.05314970861090108,57.703,57.508,51.37805000000001,0.14363942910364175,51.562,51.148,6.572614999999995,2.9753594331389497,19.283,0.0,9.023836666666664,0.021604194598796263,9.092,8.955,2376.9245333333697,200.50706489289075,2825.8,2176.0,0.6391333333333331,0.10027411019371478,0.942,0.562,19.32858333333333,0.4058271858836713,20.032,18.567,59.98551666666667,24.08785403370068,80.599,0.0,1.5130499999999998,0.03222243928104043,1.569,1.445,3,90,0,90,0
156.32836833333297,15.266874016249325,190.35,141.18,105.46331983333283,45.630881544128,166.02,0.0,1.7155164999999912,0.8521970627149725,10.617,0.0,0.0,0.0,0.0,0.0,8.464863833333368,0.021845880596931773,8.512,8.413,8.415104166666687,0.021085581557006024,8.469,8.366,56.039716666666685,0.2344515483656978,56.359,55.508,60.590316666666666,0.14486960725888917,60.773,60.312,57.55411666666666,0.0623304729093836,57.613,57.414,51.27673333333335,0.09382653787196651,51.484,51.125,6.5750633333333335,2.9820196166881185,19.386,0.0,9.024256666666668,0.021160822831995423,9.086,8.954,2375.2318666666883,200.71148698571128,2823.6,2173.6,0.6293833333333333,0.09363725386156123,1.055,0.566,19.52373333333334,0.37220487645448325,20.047,18.688,60.01036666666666,24.07460984914814,80.294,0.0,1.526,0.03166937246840189,1.573,1.454,3,90,0,90,0
156.34294166666726,15.260320263973062,190.39,141.16,105.44453566666606,45.65758926935342,165.88,0.0,1.7153459999999912,0.8548435327755889,10.641,0.0,0.0,0.0,0.0,0.0,8.466907166666692,0.022032652774240925,8.519,8.415,8.41690900000002,0.021184408941413487,8.466,8.368,56.03824999999999,0.23813161330289012,56.336,55.504,60.57078333333334,0.14405543797107975,60.758,60.324,57.52455,0.06029881101787503,57.613,57.422,51.26319999999999,0.12054365550022078,51.484,51.082,6.579406666666662,2.994249679501393,19.433,0.0,9.025644999999999,0.021477922235929137,9.091,8.949,2376.106166666711,200.57222560693913,2822.6,2175.6,0.6180833333333333,0.06591090331000816,0.811,0.553,19.469816666666663,0.4186125789353898,20.03,18.762,60.01840000000001,24.072248975792487,80.327,0.0,1.520983333333333,0.03445974889324223,1.581,1.46,3,90,0,90,0
156.34863166666665,15.265606785715477,190.38,141.13,105.48386283333316,45.63636892399935,166.02,0.0,1.7106381666666557,0.8510200826695098,10.867,0.0,0.0,0.0,0.0,0.0,8.470912333333358,0.02210430760337572,8.522,8.42,8.42016016666668,0.021186670160055137,8.472,8.373,55.999349999999986,0.21515306534052342,56.234,55.504,60.53921666666667,0.1296316936119425,60.73,60.316,57.47690000000001,0.08802362933913778,57.613,57.352,51.34463333333334,0.10278378930859126,51.473,51.152,6.580746666666672,2.9923945028337826,19.296,0.0,9.031396666666668,0.022244715503581525,9.094,8.965,2376.5991333333845,201.0148691071945,2825.8,2173.0,0.6246166666666666,0.0892953757161802,0.947,0.544,19.105883333333338,0.43307752042857783,20.047,18.432,60.034683333333334,24.080024183142633,80.51,0.0,1.4905999999999997,0.03699390696509862,1.572,1.431,3,90,0,90,0
